id,number,cvc,exp_month,exp_year,customer_id,card_status,stripe_id,created_at,updated_at
4462,2223003122003222,124,4,2037,4462,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4463,5200828282828210,556,9,2035,4463,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4464,5105105105105100,863,11,2028,4464,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4465,4242424242424242,162,5,2039,4465,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4466,4000056655699556,510,7,2033,4466,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4467,5555555555554444,575,4,2025,4467,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4468,2223003122003222,618,8,2031,4468,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4469,5200828282828210,381,1,2033,4469,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4470,5105105105105100,283,10,2030,4470,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4471,4242424242424242,148,7,2034,4471,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4472,4000056655699556,953,4,2032,4472,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4473,5555555555554444,873,10,2037,4473,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4474,2223003122003222,365,2,2035,4474,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4475,5200828282828210,330,1,2027,4475,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4476,5105105105105100,375,4,2037,4476,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4477,4242424242424242,758,9,2026,4477,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4478,4000056655699556,387,3,2031,4478,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4479,5555555555554444,994,1,2039,4479,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4480,2223003122003222,990,10,2037,4480,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4481,5200828282828210,243,8,2038,4481,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4482,5105105105105100,828,6,2037,4482,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4483,4242424242424242,461,2,2039,4483,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4484,4000056655699556,652,7,2035,4484,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4485,5555555555554444,928,8,2034,4485,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4486,2223003122003222,882,1,2030,4486,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4487,5200828282828210,556,4,2030,4487,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4488,5105105105105100,867,3,2035,4488,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4489,4242424242424242,980,5,2036,4489,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4490,4000056655699556,141,3,2032,4490,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4491,5555555555554444,241,11,2034,4491,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4492,2223003122003222,939,4,2036,4492,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4493,5200828282828210,932,10,2025,4493,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4494,5105105105105100,104,7,2035,4494,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4495,4242424242424242,144,8,2028,4495,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4496,4000056655699556,441,4,2025,4496,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4497,5555555555554444,668,2,2036,4497,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4498,2223003122003222,747,10,2037,4498,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4499,5200828282828210,232,9,2030,4499,,,2024-02-16 21:00:01 UTC,2024-02-16 21:00:01 UTC
4500,5105105105105100,996,5,2030,4500,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4501,4242424242424242,166,7,2025,4501,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4502,4000056655699556,344,3,2034,4502,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4503,5555555555554444,905,11,2036,4503,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4504,2223003122003222,808,11,2030,4504,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4505,5200828282828210,785,4,2027,4505,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4506,5105105105105100,324,7,2033,4506,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4507,4242424242424242,719,10,2026,4507,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4508,4000056655699556,784,4,2035,4508,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4509,5555555555554444,758,1,2029,4509,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4510,2223003122003222,946,5,2036,4510,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4511,5200828282828210,133,11,2035,4511,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4512,5105105105105100,142,8,2039,4512,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4513,4242424242424242,531,2,2026,4513,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4514,4000056655699556,661,11,2034,4514,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4515,5555555555554444,531,10,2035,4515,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4516,2223003122003222,792,2,2032,4516,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4517,5200828282828210,292,10,2031,4517,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4518,5105105105105100,115,3,2036,4518,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4519,4242424242424242,626,1,2035,4519,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4520,4000056655699556,571,8,2030,4520,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4521,5555555555554444,643,4,2033,4521,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4522,2223003122003222,845,5,2027,4522,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4523,5200828282828210,254,7,2026,4523,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4524,5105105105105100,388,3,2032,4524,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4525,4242424242424242,244,1,2027,4525,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4526,4000056655699556,919,8,2028,4526,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4527,5555555555554444,623,10,2034,4527,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4528,2223003122003222,526,10,2025,4528,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4529,5200828282828210,102,6,2034,4529,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4530,5105105105105100,365,1,2027,4530,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4531,4242424242424242,902,4,2027,4531,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4532,4000056655699556,698,6,2027,4532,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4533,5555555555554444,856,10,2029,4533,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4534,2223003122003222,737,8,2037,4534,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4535,5200828282828210,644,5,2030,4535,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4536,5105105105105100,934,9,2034,4536,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4537,4242424242424242,708,3,2035,4537,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4538,4000056655699556,835,3,2026,4538,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4539,5555555555554444,211,6,2027,4539,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4540,2223003122003222,568,9,2027,4540,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4541,5200828282828210,659,2,2033,4541,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4542,5105105105105100,723,8,2032,4542,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4543,4242424242424242,207,8,2025,4543,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4544,4000056655699556,154,4,2038,4544,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4545,5555555555554444,834,4,2025,4545,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4546,2223003122003222,643,2,2026,4546,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4547,5200828282828210,983,3,2031,4547,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4548,5105105105105100,265,1,2026,4548,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4549,4242424242424242,478,4,2031,4549,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4550,4000056655699556,818,6,2025,4550,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4551,5555555555554444,373,11,2026,4551,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4552,2223003122003222,347,9,2030,4552,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4553,5200828282828210,727,7,2039,4553,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4554,5105105105105100,214,1,2030,4554,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4555,4242424242424242,486,6,2039,4555,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4556,4000056655699556,618,11,2026,4556,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4557,5555555555554444,837,11,2032,4557,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4558,2223003122003222,592,5,2026,4558,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4559,5200828282828210,596,6,2039,4559,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4560,5105105105105100,424,9,2037,4560,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4561,4242424242424242,262,3,2028,4561,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4562,4000056655699556,738,5,2035,4562,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4563,5555555555554444,529,9,2026,4563,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4564,2223003122003222,266,7,2025,4564,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4565,5200828282828210,794,1,2035,4565,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4566,5105105105105100,984,5,2029,4566,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4567,4242424242424242,573,11,2026,4567,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4568,4000056655699556,600,9,2032,4568,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4569,5555555555554444,862,3,2033,4569,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4570,2223003122003222,806,6,2028,4570,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4571,5200828282828210,711,4,2034,4571,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4572,5105105105105100,887,1,2027,4572,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4573,4242424242424242,385,2,2037,4573,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4574,4000056655699556,147,11,2028,4574,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4575,5555555555554444,890,8,2032,4575,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4576,2223003122003222,849,11,2038,4576,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4577,5200828282828210,791,3,2039,4577,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4578,5105105105105100,573,6,2031,4578,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4579,4242424242424242,216,8,2033,4579,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4580,4000056655699556,246,6,2037,4580,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4581,5555555555554444,482,3,2037,4581,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4582,2223003122003222,430,9,2028,4582,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4583,5200828282828210,666,11,2030,4583,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4584,5105105105105100,596,9,2025,4584,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4585,4242424242424242,165,4,2028,4585,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4586,4000056655699556,772,7,2038,4586,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4587,5555555555554444,170,6,2035,4587,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4588,2223003122003222,959,11,2038,4588,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4589,5200828282828210,510,7,2037,4589,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4590,5105105105105100,396,7,2030,4590,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4591,4242424242424242,649,10,2035,4591,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4592,4000056655699556,970,9,2029,4592,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4593,5555555555554444,533,7,2026,4593,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4594,2223003122003222,818,7,2030,4594,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4595,5200828282828210,305,2,2036,4595,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4596,5105105105105100,532,9,2037,4596,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4597,4242424242424242,183,2,2033,4597,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4598,4000056655699556,383,10,2036,4598,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4599,5555555555554444,670,11,2029,4599,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4600,2223003122003222,451,3,2027,4600,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4601,5200828282828210,768,5,2035,4601,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4602,5105105105105100,264,4,2036,4602,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4603,4242424242424242,948,11,2029,4603,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4604,4000056655699556,498,6,2025,4604,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4605,5555555555554444,885,8,2032,4605,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4606,2223003122003222,438,10,2036,4606,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4607,5200828282828210,991,5,2033,4607,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4608,5105105105105100,912,1,2030,4608,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4609,4242424242424242,570,3,2037,4609,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4610,4000056655699556,246,3,2028,4610,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4611,5555555555554444,352,9,2026,4611,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4612,2223003122003222,895,11,2033,4612,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4613,5200828282828210,322,2,2030,4613,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4614,5105105105105100,819,2,2032,4614,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4615,4242424242424242,577,3,2037,4615,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4616,4000056655699556,163,5,2037,4616,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4617,5555555555554444,113,8,2026,4617,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4618,2223003122003222,209,4,2028,4618,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4619,5200828282828210,825,11,2031,4619,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4620,5105105105105100,595,4,2028,4620,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4621,4242424242424242,194,6,2033,4621,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4622,4000056655699556,691,7,2026,4622,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4623,5555555555554444,231,3,2037,4623,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4624,2223003122003222,199,9,2029,4624,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4625,5200828282828210,392,5,2039,4625,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4626,5105105105105100,288,6,2032,4626,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4627,4242424242424242,366,8,2039,4627,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4628,4000056655699556,783,5,2025,4628,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4629,5555555555554444,588,8,2038,4629,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4630,2223003122003222,764,11,2034,4630,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4631,5200828282828210,759,1,2034,4631,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4632,5105105105105100,626,7,2035,4632,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4633,4242424242424242,966,1,2026,4633,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4634,4000056655699556,395,4,2027,4634,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4635,5555555555554444,109,3,2030,4635,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4636,2223003122003222,750,7,2028,4636,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4637,5200828282828210,855,8,2035,4637,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4638,5105105105105100,868,7,2035,4638,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4639,4242424242424242,487,10,2038,4639,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4640,4000056655699556,810,8,2028,4640,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4641,5555555555554444,214,5,2039,4641,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4642,2223003122003222,286,7,2039,4642,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4643,5200828282828210,636,8,2034,4643,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4644,5105105105105100,683,10,2026,4644,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4645,4242424242424242,759,6,2038,4645,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4646,4000056655699556,731,3,2028,4646,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4647,5555555555554444,503,9,2031,4647,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4648,2223003122003222,702,2,2036,4648,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4649,5200828282828210,401,6,2033,4649,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4650,5105105105105100,988,6,2031,4650,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4651,4242424242424242,534,7,2026,4651,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4652,4000056655699556,898,6,2034,4652,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4653,5555555555554444,984,10,2033,4653,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4654,2223003122003222,415,8,2030,4654,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4655,5200828282828210,814,6,2030,4655,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4656,5105105105105100,406,4,2035,4656,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4657,4242424242424242,671,8,2025,4657,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4658,4000056655699556,239,4,2029,4658,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4659,5555555555554444,388,2,2031,4659,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4660,2223003122003222,948,2,2028,4660,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4661,5200828282828210,659,6,2027,4661,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4662,5105105105105100,365,2,2039,4662,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4663,4242424242424242,619,8,2039,4663,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4664,4000056655699556,527,9,2036,4664,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4665,5555555555554444,961,8,2033,4665,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4666,2223003122003222,826,8,2030,4666,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4667,5200828282828210,844,9,2035,4667,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4668,5105105105105100,810,5,2032,4668,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4669,4242424242424242,943,5,2026,4669,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4670,4000056655699556,109,9,2039,4670,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4671,5555555555554444,205,1,2033,4671,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4672,2223003122003222,234,4,2028,4672,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4673,5200828282828210,474,10,2038,4673,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4674,5105105105105100,808,11,2039,4674,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4675,4242424242424242,899,3,2028,4675,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4676,4000056655699556,302,7,2032,4676,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4677,5555555555554444,501,3,2033,4677,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4678,2223003122003222,370,7,2030,4678,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4679,5200828282828210,665,1,2026,4679,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4680,5105105105105100,119,8,2038,4680,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4681,4242424242424242,436,3,2037,4681,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4682,4000056655699556,186,7,2026,4682,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4683,5555555555554444,762,5,2036,4683,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4684,2223003122003222,555,5,2033,4684,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4685,5200828282828210,313,9,2027,4685,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4686,5105105105105100,360,2,2037,4686,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4687,4242424242424242,760,2,2035,4687,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4688,4000056655699556,291,2,2037,4688,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4689,5555555555554444,317,3,2036,4689,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4690,2223003122003222,168,3,2035,4690,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4691,5200828282828210,240,2,2037,4691,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4692,5105105105105100,947,10,2030,4692,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4693,4242424242424242,374,5,2034,4693,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4694,4000056655699556,602,11,2026,4694,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4695,5555555555554444,887,2,2034,4695,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4696,2223003122003222,934,8,2028,4696,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4697,5200828282828210,541,7,2037,4697,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4698,5105105105105100,709,9,2031,4698,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4699,4242424242424242,324,1,2031,4699,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4700,4000056655699556,203,8,2031,4700,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4701,5555555555554444,664,2,2033,4701,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4702,2223003122003222,952,3,2037,4702,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4703,5200828282828210,370,9,2037,4703,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4704,5105105105105100,315,7,2033,4704,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4705,4242424242424242,847,3,2036,4705,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4706,4000056655699556,923,10,2036,4706,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4707,5555555555554444,823,10,2034,4707,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4708,2223003122003222,899,11,2037,4708,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4709,5200828282828210,908,3,2029,4709,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
4710,5105105105105100,103,2,2034,4710,,,2024-02-16 21:00:02 UTC,2024-02-16 21:00:02 UTC
